data/id,data/source,data/target,data/line_name_k,data/is_bullet,data/lon,data/company_name_k,data/zoom,data/SUID,data/company_type,data/company_name_h,data/interaction,data/shared_interaction,data/company_url,data/line_name,data/selected,data/company_name,data/company_cd,data/name,data/rr_cd,data/company_name_r,data/e_status_x,data/shared_name,data/lat,data/e_status_y,data/line_name_h,selected
18417,8220,8221,ホクソウテツドウホクソウセン,false,140.03784499075186,ホクソウテツドウ,11,18417,0,北総鉄道株式会社,99340,99340,http://www.hokuso-railway.co.jp/,北総鉄道北総線,false,北総鉄道,152,9934001 (99340) 9934002,99,北総鉄道,0,9934001 (99340) 9934002,35.78346285846615,0,北総鉄道北総線,false
16253,5901,5902,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16253,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800109 (28001) 2800110,28,東京メトロ,0,2800109 (28001) 2800110,35.68646095045909,0,東京メトロ銀座線,false
16254,5902,5903,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16254,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800110 (28001) 2800111,28,東京メトロ,0,2800110 (28001) 2800111,35.68646095045909,0,東京メトロ銀座線,false
16255,5903,5904,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16255,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800111 (28001) 2800112,28,東京メトロ,0,2800111 (28001) 2800112,35.68646095045909,0,東京メトロ銀座線,false
16256,5904,5905,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16256,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800112 (28001) 2800113,28,東京メトロ,0,2800112 (28001) 2800113,35.68646095045909,0,東京メトロ銀座線,false
16257,5905,5906,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16257,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800113 (28001) 2800114,28,東京メトロ,0,2800113 (28001) 2800114,35.68646095045909,0,東京メトロ銀座線,false
16258,5906,5907,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16258,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800114 (28001) 2800115,28,東京メトロ,0,2800114 (28001) 2800115,35.68646095045909,0,東京メトロ銀座線,false
16259,5907,5908,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16259,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800115 (28001) 2800116,28,東京メトロ,0,2800115 (28001) 2800116,35.68646095045909,0,東京メトロ銀座線,false
16260,5908,5909,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16260,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800116 (28001) 2800117,28,東京メトロ,0,2800116 (28001) 2800117,35.68646095045909,0,東京メトロ銀座線,false
16245,5893,5894,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16245,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800101 (28001) 2800102,28,東京メトロ,0,2800101 (28001) 2800102,35.68646095045909,0,東京メトロ銀座線,false
16246,5894,5895,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16246,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800102 (28001) 2800103,28,東京メトロ,0,2800102 (28001) 2800103,35.68646095045909,0,東京メトロ銀座線,false
16247,5895,5896,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16247,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800103 (28001) 2800104,28,東京メトロ,0,2800103 (28001) 2800104,35.68646095045909,0,東京メトロ銀座線,false
16248,5896,5897,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16248,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800104 (28001) 2800105,28,東京メトロ,0,2800104 (28001) 2800105,35.68646095045909,0,東京メトロ銀座線,false
16249,5897,5898,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16249,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800105 (28001) 2800106,28,東京メトロ,0,2800105 (28001) 2800106,35.68646095045909,0,東京メトロ銀座線,false
16250,5898,5899,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16250,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800106 (28001) 2800107,28,東京メトロ,0,2800106 (28001) 2800107,35.68646095045909,0,東京メトロ銀座線,false
16251,5899,5900,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16251,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800107 (28001) 2800108,28,東京メトロ,0,2800107 (28001) 2800108,35.68646095045909,0,東京メトロ銀座線,false
16252,5900,5901,ギンザセン,false,139.75720810526002,トウキョウメトロ,13,16252,2,東京地下鉄株式会社,28001,28001,http://www.tokyometro.jp/,東京メトロ銀座線,false,東京メトロ,18,2800108 (28001) 2800109,28,東京メトロ,0,2800108 (28001) 2800109,35.68646095045909,0,東京メトロ銀座線,false
16227,5871,5872,ケイキュウクウコウセン,false,139.74978371429006,ケイキュウデンテツ,13,16227,2,京浜急行電鉄株式会社,27002,27002,http://www.keikyu.co.jp/,京急空港線,false,京急電鉄,17,2700207 (27002) 2700206,27,京急,0,2700207 (27002) 2700206,35.5550012530646,0,京急空港線,false
16225,5869,5870,ケイキュウクウコウセン,false,139.74978371429006,ケイキュウデンテツ,13,16225,2,京浜急行電鉄株式会社,27002,27002,http://www.keikyu.co.jp/,京急空港線,false,京急電鉄,17,2700204 (27002) 2700205,27,京急,0,2700204 (27002) 2700205,35.5550012530646,0,京急空港線,false
16226,5870,5871,ケイキュウクウコウセン,false,139.74978371429006,ケイキュウデンテツ,13,16226,2,京浜急行電鉄株式会社,27002,27002,http://www.keikyu.co.jp/,京急空港線,false,京急電鉄,17,2700205 (27002) 2700207,27,京急,0,2700205 (27002) 2700207,35.5550012530646,0,京急空港線,false
16223,5867,5868,ケイキュウクウコウセン,false,139.74978371429006,ケイキュウデンテツ,13,16223,2,京浜急行電鉄株式会社,27002,27002,http://www.keikyu.co.jp/,京急空港線,false,京急電鉄,17,2700202 (27002) 2700203,27,京急,0,2700202 (27002) 2700203,35.5550012530646,0,京急空港線,false
16224,5868,5869,ケイキュウクウコウセン,false,139.74978371429006,ケイキュウデンテツ,13,16224,2,京浜急行電鉄株式会社,27002,27002,http://www.keikyu.co.jp/,京急空港線,false,京急電鉄,17,2700203 (27002) 2700204,27,京急,0,2700203 (27002) 2700204,35.5550012530646,0,京急空港線,false
16222,5866,5867,ケイキュウクウコウセン,false,139.74978371429006,ケイキュウデンテツ,13,16222,2,京浜急行電鉄株式会社,27002,27002,http://www.keikyu.co.jp/,京急空港線,false,京急電鉄,17,2700201 (27002) 2700202,27,京急,0,2700201 (27002) 2700202,35.5550012530646,0,京急空港線,false
16183,5826,5827,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16183,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700111 (27001) 2700112,27,京急,0,2700111 (27001) 2700112,35.470013165246186,0,京急本線,false
16182,5825,5826,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16182,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700110 (27001) 2700111,27,京急,0,2700110 (27001) 2700111,35.470013165246186,0,京急本線,false
16185,5828,5829,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16185,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700113 (27001) 2700114,27,京急,0,2700113 (27001) 2700114,35.470013165246186,0,京急本線,false
16184,5827,5828,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16184,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700112 (27001) 2700113,27,京急,0,2700112 (27001) 2700113,35.470013165246186,0,京急本線,false
16179,5822,5823,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16179,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700107 (27001) 2700108,27,京急,0,2700107 (27001) 2700108,35.470013165246186,0,京急本線,false
16178,5821,5822,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16178,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700106 (27001) 2700107,27,京急,0,2700106 (27001) 2700107,35.470013165246186,0,京急本線,false
16181,5824,5825,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16181,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700109 (27001) 2700110,27,京急,0,2700109 (27001) 2700110,35.470013165246186,0,京急本線,false
16180,5823,5824,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16180,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700108 (27001) 2700109,27,京急,0,2700108 (27001) 2700109,35.470013165246186,0,京急本線,false
16175,5818,5819,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16175,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700103 (27001) 2700104,27,京急,0,2700103 (27001) 2700104,35.470013165246186,0,京急本線,false
16174,5817,5818,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16174,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700102 (27001) 2700103,27,京急,0,2700102 (27001) 2700103,35.470013165246186,0,京急本線,false
16177,5820,5821,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16177,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700105 (27001) 2700106,27,京急,0,2700105 (27001) 2700106,35.470013165246186,0,京急本線,false
16176,5819,5820,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16176,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700104 (27001) 2700105,27,京急,0,2700104 (27001) 2700105,35.470013165246186,0,京急本線,false
16173,5816,5817,ケイキュウホンセン,false,139.66542155593754,ケイキュウデンテツ,10,16173,2,京浜急行電鉄株式会社,27001,27001,http://www.keikyu.co.jp/,京急本線,false,京急電鉄,17,2700101 (27001) 2700102,27,京急,0,2700101 (27001) 2700102,35.470013165246186,0,京急本線,false
16156,5796,5797,トウキュウタマガワセン,false,139.68743273015912,トウキョウデンテツ,13,16156,2,東京急行電鉄株式会社,26006,26006,http://www.tokyu.co.jp/,東急多摩川線,false,東急電鉄,16,2600601 (26006) 2600602,26,東急,0,2600601 (26006) 2600602,35.5724416406283,0,東急多摩川線,false
16155,5794,5795,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16155,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600514 (26005) 2600515,26,東急,0,2600514 (26005) 2600515,35.59393651096109,0,東急池上線,false
16154,5793,5794,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16154,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600513 (26005) 2600514,26,東急,0,2600513 (26005) 2600514,35.59393651096109,0,東急池上線,false
16153,5792,5793,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16153,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600512 (26005) 2600513,26,東急,0,2600512 (26005) 2600513,35.59393651096109,0,東急池上線,false
16152,5791,5792,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16152,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600511 (26005) 2600512,26,東急,0,2600511 (26005) 2600512,35.59393651096109,0,東急池上線,false
16151,5790,5791,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16151,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600510 (26005) 2600511,26,東急,0,2600510 (26005) 2600511,35.59393651096109,0,東急池上線,false
16150,5789,5790,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16150,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600509 (26005) 2600510,26,東急,0,2600509 (26005) 2600510,35.59393651096109,0,東急池上線,false
16149,5788,5789,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16149,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600508 (26005) 2600509,26,東急,0,2600508 (26005) 2600509,35.59393651096109,0,東急池上線,false
16148,5787,5788,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16148,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600507 (26005) 2600508,26,東急,0,2600507 (26005) 2600508,35.59393651096109,0,東急池上線,false
16147,5786,5787,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16147,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600506 (26005) 2600507,26,東急,0,2600506 (26005) 2600507,35.59393651096109,0,東急池上線,false
16146,5785,5786,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16146,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600505 (26005) 2600506,26,東急,0,2600505 (26005) 2600506,35.59393651096109,0,東急池上線,false
16145,5784,5785,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16145,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600504 (26005) 2600505,26,東急,0,2600504 (26005) 2600505,35.59393651096109,0,東急池上線,false
16144,5783,5784,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16144,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600503 (26005) 2600504,26,東急,0,2600503 (26005) 2600504,35.59393651096109,0,東急池上線,false
16143,5782,5783,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16143,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600502 (26005) 2600503,26,東急,0,2600502 (26005) 2600503,35.59393651096109,0,東急池上線,false
16142,5781,5782,トウキュウイケガミセン,false,139.70623944130853,トウキョウデンテツ,13,16142,2,東京急行電鉄株式会社,26005,26005,http://www.tokyu.co.jp/,東急池上線,false,東急電鉄,16,2600501 (26005) 2600502,26,東急,0,2600501 (26005) 2600502,35.59393651096109,0,東急池上線,false
16170,5811,5812,トウキュウセタガヤセン,false,139.6525418613769,トウキョウデンテツ,14,16170,2,東京急行電鉄株式会社,26007,26007,http://www.tokyu.co.jp/,東急世田谷線,false,東急電鉄,16,2600709 (26007) 2600710,26,東急,0,2600709 (26007) 2600710,35.653196779881476,0,東急世田谷線,false
16168,5809,5810,トウキュウセタガヤセン,false,139.6525418613769,トウキョウデンテツ,14,16168,2,東京急行電鉄株式会社,26007,26007,http://www.tokyu.co.jp/,東急世田谷線,false,東急電鉄,16,2600707 (26007) 2600708,26,東急,0,2600707 (26007) 2600708,35.653196779881476,0,東急世田谷線,false
16169,5810,5811,トウキュウセタガヤセン,false,139.6525418613769,トウキョウデンテツ,14,16169,2,東京急行電鉄株式会社,26007,26007,http://www.tokyu.co.jp/,東急世田谷線,false,東急電鉄,16,2600708 (26007) 2600709,26,東急,0,2600708 (26007) 2600709,35.653196779881476,0,東急世田谷線,false
16166,5807,5808,トウキュウセタガヤセン,false,139.6525418613769,トウキョウデンテツ,14,16166,2,東京急行電鉄株式会社,26007,26007,http://www.tokyu.co.jp/,東急世田谷線,false,東急電鉄,16,2600705 (26007) 2600706,26,東急,0,2600705 (26007) 2600706,35.653196779881476,0,東急世田谷線,false
16167,5808,5809,トウキュウセタガヤセン,false,139.6525418613769,トウキョウデンテツ,14,16167,2,東京急行電鉄株式会社,26007,26007,http://www.tokyu.co.jp/,東急世田谷線,false,東急電鉄,16,2600706 (26007) 2600707,26,東急,0,2600706 (26007) 2600707,35.653196779881476,0,東急世田谷線,false
16164,5805,5806,トウキュウセタガヤセン,false,139.6525418613769,トウキョウデンテツ,14,16164,2,東京急行電鉄株式会社,26007,26007,http://www.tokyu.co.jp/,東急世田谷線,false,東急電鉄,16,2600703 (26007) 2600704,26,東急,0,2600703 (26007) 2600704,35.653196779881476,0,東急世田谷線,false
16165,5806,5807,トウキュウセタガヤセン,false,139.6525418613769,トウキョウデンテツ,14,16165,2,東京急行電鉄株式会社,26007,26007,http://www.tokyu.co.jp/,東急世田谷線,false,東急電鉄,16,2600704 (26007) 2600705,26,東急,0,2600704 (26007) 2600705,35.653196779881476,0,東急世田谷線,false
16162,5803,5804,トウキュウセタガヤセン,false,139.6525418613769,トウキョウデンテツ,14,16162,2,東京急行電鉄株式会社,26007,26007,http://www.tokyu.co.jp/,東急世田谷線,false,東急電鉄,16,2600701 (26007) 2600702,26,東急,0,2600701 (26007) 2600702,35.653196779881476,0,東急世田谷線,false
16163,5804,5805,トウキュウセタガヤセン,false,139.6525418613769,トウキョウデンテツ,14,16163,2,東京急行電鉄株式会社,26007,26007,http://www.tokyu.co.jp/,東急世田谷線,false,東急電鉄,16,2600702 (26007) 2600703,26,東急,0,2600702 (26007) 2600703,35.653196779881476,0,東急世田谷線,false
16161,5801,5802,トウキュウタマガワセン,false,139.68743273015912,トウキョウデンテツ,13,16161,2,東京急行電鉄株式会社,26006,26006,http://www.tokyu.co.jp/,東急多摩川線,false,東急電鉄,16,2600606 (26006) 2600607,26,東急,0,2600606 (26006) 2600607,35.5724416406283,0,東急多摩川線,false
16159,5799,5800,トウキュウタマガワセン,false,139.68743273015912,トウキョウデンテツ,13,16159,2,東京急行電鉄株式会社,26006,26006,http://www.tokyu.co.jp/,東急多摩川線,false,東急電鉄,16,2600604 (26006) 2600605,26,東急,0,2600604 (26006) 2600605,35.5724416406283,0,東急多摩川線,false
16160,5800,5801,トウキュウタマガワセン,false,139.68743273015912,トウキョウデンテツ,13,16160,2,東京急行電鉄株式会社,26006,26006,http://www.tokyu.co.jp/,東急多摩川線,false,東急電鉄,16,2600605 (26006) 2600606,26,東急,0,2600605 (26006) 2600606,35.5724416406283,0,東急多摩川線,false
16157,5797,5798,トウキュウタマガワセン,false,139.68743273015912,トウキョウデンテツ,13,16157,2,東京急行電鉄株式会社,26006,26006,http://www.tokyu.co.jp/,東急多摩川線,false,東急電鉄,16,2600602 (26006) 2600603,26,東急,0,2600602 (26006) 2600603,35.5724416406283,0,東急多摩川線,false
16158,5798,5799,トウキュウタマガワセン,false,139.68743273015912,トウキョウデンテツ,13,16158,2,東京急行電鉄株式会社,26006,26006,http://www.tokyu.co.jp/,東急多摩川線,false,東急電鉄,16,2600603 (26006) 2600604,26,東急,0,2600603 (26006) 2600604,35.5724416406283,0,東急多摩川線,false
18361,8157,8158,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18361,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933412 (99334) 9933413,99,多摩モノレール,0,9933412 (99334) 9933413,35.69743141486103,0,多摩都市モノレール線,false
18362,8158,8159,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18362,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933413 (99334) 9933414,99,多摩モノレール,0,9933413 (99334) 9933414,35.69743141486103,0,多摩都市モノレール線,false
18363,8159,8160,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18363,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933414 (99334) 9933415,99,多摩モノレール,0,9933414 (99334) 9933415,35.69743141486103,0,多摩都市モノレール線,false
18364,8160,8161,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18364,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933415 (99334) 9933416,99,多摩モノレール,0,9933415 (99334) 9933416,35.69743141486103,0,多摩都市モノレール線,false
18365,8161,8162,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18365,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933416 (99334) 9933417,99,多摩モノレール,0,9933416 (99334) 9933417,35.69743141486103,0,多摩都市モノレール線,false
18366,8162,8163,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18366,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933417 (99334) 9933418,99,多摩モノレール,0,9933417 (99334) 9933418,35.69743141486103,0,多摩都市モノレール線,false
18367,8163,8164,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18367,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933418 (99334) 9933419,99,多摩モノレール,0,9933418 (99334) 9933419,35.69743141486103,0,多摩都市モノレール線,false
18353,8149,8150,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18353,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933404 (99334) 9933405,99,多摩モノレール,0,9933404 (99334) 9933405,35.69743141486103,0,多摩都市モノレール線,false
16121,5758,5759,トウキュウデンエントシセン,false,139.58465916941623,トウキョウデンテツ,11,16121,2,東京急行電鉄株式会社,26003,26003,http://www.tokyu.co.jp/,東急田園都市線,false,東急電鉄,16,2600323 (26003) 2600324,26,東急,0,2600323 (26003) 2600324,35.58324215005882,0,東急田園都市線,false
18354,8150,8151,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18354,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933405 (99334) 9933406,99,多摩モノレール,0,9933405 (99334) 9933406,35.69743141486103,0,多摩都市モノレール線,false
16122,5759,5760,トウキュウデンエントシセン,false,139.58465916941623,トウキョウデンテツ,11,16122,2,東京急行電鉄株式会社,26003,26003,http://www.tokyu.co.jp/,東急田園都市線,false,東急電鉄,16,2600324 (26003) 2600325,26,東急,0,2600324 (26003) 2600325,35.58324215005882,0,東急田園都市線,false
18355,8151,8152,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18355,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933406 (99334) 9933407,99,多摩モノレール,0,9933406 (99334) 9933407,35.69743141486103,0,多摩都市モノレール線,false
18356,8152,8153,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18356,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933407 (99334) 9933408,99,多摩モノレール,0,9933407 (99334) 9933408,35.69743141486103,0,多摩都市モノレール線,false
18357,8153,8154,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18357,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933408 (99334) 9933409,99,多摩モノレール,0,9933408 (99334) 9933409,35.69743141486103,0,多摩都市モノレール線,false
18358,8154,8155,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18358,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933409 (99334) 9933410,99,多摩モノレール,0,9933409 (99334) 9933410,35.69743141486103,0,多摩都市モノレール線,false
16125,5763,5764,トウキュウオオイマチセン,false,139.67537624870124,トウキョウデンテツ,12,16125,2,東京急行電鉄株式会社,26004,26004,http://www.tokyu.co.jp/,東急大井町線,false,東急電鉄,16,2600401 (26004) 2600402,26,東急,0,2600401 (26004) 2600402,35.607027243076224,0,東急大井町線,false
18359,8155,8156,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18359,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933410 (99334) 9933411,99,多摩モノレール,0,9933410 (99334) 9933411,35.69743141486103,0,多摩都市モノレール線,false
18360,8156,8157,タマモノレール,false,139.42169850770813,タマトシモノレール,12,18360,0,多摩都市モノレール株式会社,99334,99334,http://www.tama-monorail.co.jp/,多摩モノレール,false,多摩都市モノレール,146,9933411 (99334) 9933412,99,多摩モノレール,0,9933411 (99334) 9933412,35.69743141486103,0,多摩都市モノレール線,false
16126,5764,5765,トウキュウオオイマチセン,false,139.67537624870124,トウキョウデンテツ,12,16126,2,東京急行電鉄株式会社,26004,26004,http://www.tokyu.co.jp/,東急大井町線,false,東急電鉄,16,2600402 (26004) 2600403,26,東急,0,2600402 (26004) 2600403,35.607027243076224,0,東急大井町線,false
16128,5766,5767,トウキュウオオイマチセン,false,139.67537624870124,トウキョウデンテツ,12,16128,2,東京急行電鉄株式会社,26004,26004,http://www.tokyu.co.jp/,東急大井町線,false,東急電鉄,16,2600404 (26004) 2600405,26,東急,0,2600404 (26004) 2600405,35.607027243076224,0,東急大井町線,false
16127,5765,5766,トウキュウオオイマチセン,false,139.67537624870124,トウキョウデンテツ,12,16127,2,東京急行電鉄株式会社,26004,26004,http://www.tokyu.co.jp/,東急大井町線,false,東急電鉄,16,2600403 (26004) 2600404,26,東急,0,2600403 (26004) 2600404,35.607027243076224,0,東急大井町線,false
18378,8176,8177,トウキョウモノレール,false,139.76328619095784,トウキョウモノレール,12,18378,0,東京モノレール株式会社,99336,99336,http://www.tokyo-monorail.co.jp/,東京モノレール,false,東京モノレール,148,9933602 (99336) 9933603,99,東京モノレール,0,9933602 (99336) 9933603,35.59102280877391,0,東京モノレール羽田空港線,false
16130,5768,5769,トウキュウオオイマチセン,false,139.67537624870124,トウキョウデンテツ,12,16130,2,東京急行電鉄株式会社,26004,26004,http://www.tokyu.co.jp/,東急大井町線,false,東急電鉄,16,2600406 (26004) 2600407,26,東急,0,2600406 (26004) 2600407,35.607027243076224,0,東急大井町線,false
